perceptual_result,group_1,stimuliShown,block,stim1,stim2,response,rt,reward,ID,stim_chosen,typeOfChoice,highChosen,riskChosen,forced,choices,win,correct,risky,trial,trial_cont,trial_id,trial_n,trigger_integer,new_block,trialIndex
overestimator,underestimator,12,1,1,2,0,1.4761514000001625,78,22,1,1,NA,1,0,1,1,NA,1,28,28,28,28,12,0,28
overestimator,underestimator,14,1,1,4,0,0.8743478999999752,91,22,1,3,1,NA,0,1,NA,1,NA,29,29,29,29,14,0,29
overestimator,underestimator,34,1,3,4,1,1.5012932999998156,37,22,4,6,NA,0,0,0,-1,NA,0,30,30,30,30,34,0,30
overestimator,underestimator,42,1,4,2,1,1.3815064999998867,65,22,2,5,1,NA,0,0,NA,1,NA,31,31,31,31,42,0,31
overestimator,underestimator,21,1,2,1,1,1.0189436999999089,33,22,1,1,NA,1,0,0,1,NA,1,32,32,32,32,21,0,32
overestimator,underestimator,21,1,2,1,1,0.9684795999996823,59,22,1,1,NA,1,0,0,1,NA,1,33,33,33,33,21,0,33
overestimator,underestimator,23,1,2,3,0,1.2494737999995777,50,22,2,4,1,NA,0,1,NA,1,NA,34,34,34,34,23,0,34
overestimator,underestimator,43,1,4,3,0,1.211998499999936,37,22,4,6,NA,0,0,1,-1,NA,0,35,35,35,35,43,0,35
overestimator,underestimator,31,1,3,1,1,0.7947389999999359,62,22,1,2,1,NA,0,0,NA,1,NA,36,36,36,36,31,0,36
overestimator,underestimator,12,1,1,2,1,1.7263921999997365,64,22,2,1,NA,0,0,0,1,NA,0,37,37,37,37,12,0,37
overestimator,underestimator,41,1,4,1,1,0.7419582000002265,75,22,1,3,1,NA,0,0,NA,1,NA,38,38,38,38,41,0,38
overestimator,underestimator,32,1,3,2,1,2.3507896999999502,54,22,2,4,1,NA,0,0,NA,1,NA,39,39,39,39,32,0,39
overestimator,underestimator,14,1,1,4,0,1.0672828000001573,66,22,1,3,1,NA,0,1,NA,1,NA,40,40,40,40,14,0,40
overestimator,underestimator,32,1,3,2,1,1.6849230999996507,71,22,2,4,1,NA,0,0,NA,1,NA,41,41,41,41,32,0,41
overestimator,underestimator,34,1,3,4,1,1.0935868999999911,48,22,4,6,NA,0,0,0,-1,NA,0,42,42,42,42,34,0,42
overestimator,underestimator,34,1,3,4,1,0.5807752999999138,42,22,4,6,NA,0,0,0,-1,NA,0,43,43,43,43,34,0,43
overestimator,underestimator,32,1,3,2,1,0.6622778999999355,57,22,2,4,1,NA,0,0,NA,1,NA,44,44,44,44,32,0,44
overestimator,underestimator,23,1,2,3,0,1.6179933000003075,68,22,2,4,1,NA,0,1,NA,1,NA,45,45,45,45,23,0,45
overestimator,underestimator,41,1,4,1,1,1.0814221999999063,58,22,1,3,1,NA,0,0,NA,1,NA,46,46,46,46,41,0,46
overestimator,underestimator,24,1,2,4,1,1.634077800000341,43,22,4,5,0,NA,0,0,NA,0,NA,47,47,47,47,24,0,47
overestimator,underestimator,41,1,4,1,1,1.0908204000002115,34,22,1,3,1,NA,0,0,NA,1,NA,48,48,48,48,41,0,48
overestimator,underestimator,13,1,1,3,0,1.911240199999611,48,22,1,2,1,NA,0,1,NA,1,NA,49,49,49,49,13,0,49
overestimator,underestimator,21,1,2,1,0,1.2861456999999064,61,22,2,1,NA,0,0,1,1,NA,0,50,50,50,50,21,0,50
overestimator,underestimator,31,1,3,1,0,0.9370535000002747,27,22,3,2,0,NA,0,1,NA,0,NA,51,51,51,51,31,0,51
overestimator,underestimator,12,1,1,2,1,0.75019199999997,60,22,2,1,NA,0,0,0,1,NA,0,52,52,52,52,12,0,52
overestimator,underestimator,14,1,1,4,1,0.810985200000232,43,22,4,3,0,NA,0,0,NA,0,NA,53,53,53,53,14,0,53
overestimator,underestimator,23,1,2,3,0,0.9850812999998197,55,22,2,4,1,NA,0,1,NA,1,NA,54,54,54,54,23,0,54
overestimator,underestimator,12,1,1,2,1,1.8597592999999506,64,22,2,1,NA,0,0,0,1,NA,0,55,55,55,55,12,0,55
overestimator,underestimator,21,1,2,1,0,0.8210504000003311,67,22,2,1,NA,0,0,1,1,NA,0,56,56,56,56,21,0,56
overestimator,underestimator,32,1,3,2,0,1.108484999999746,45,22,3,4,0,NA,0,1,NA,0,NA,57,57,57,57,32,0,57
overestimator,underestimator,23,1,2,3,0,0.8497374999997191,64,22,2,4,1,NA,0,1,NA,1,NA,58,58,58,58,23,0,58
overestimator,underestimator,31,1,3,1,1,0.9513998000002175,32,22,1,2,1,NA,0,0,NA,1,NA,59,59,59,59,31,0,59
overestimator,underestimator,32,1,3,2,1,1.5757991000000402,66,22,2,4,1,NA,0,0,NA,1,NA,60,60,60,60,32,0,60
overestimator,underestimator,32,1,3,2,1,1.1116925000001174,67,22,2,4,1,NA,0,0,NA,1,NA,61,61,61,61,32,0,61
overestimator,underestimator,32,1,3,2,1,0.5601931999999579,69,22,2,4,1,NA,0,0,NA,1,NA,62,62,62,62,32,0,62
overestimator,underestimator,24,1,2,4,0,1.8925272999999834,55,22,2,5,1,NA,0,1,NA,1,NA,63,63,63,63,24,0,63
overestimator,underestimator,24,1,2,4,0,0.623470499999712,63,22,2,5,1,NA,0,1,NA,1,NA,64,64,64,64,24,0,64
overestimator,underestimator,21,1,2,1,0,1.833949599999869,62,22,2,1,NA,0,0,1,1,NA,0,65,65,65,65,21,0,65
overestimator,underestimator,43,1,4,3,0,1.5384756000003108,36,22,4,6,NA,0,0,1,-1,NA,0,66,66,66,66,43,0,66
overestimator,underestimator,24,1,2,4,0,1.3539090999997825,52,22,2,5,1,NA,0,1,NA,1,NA,67,67,67,67,24,0,67
overestimator,underestimator,41,1,4,1,1,1.6256618000002163,57,22,1,3,1,NA,0,0,NA,1,NA,68,68,68,68,41,0,68
overestimator,underestimator,24,1,2,4,0,0.9756899999997586,52,22,2,5,1,NA,0,1,NA,1,NA,69,69,69,69,24,0,69
overestimator,underestimator,13,1,1,3,0,1.027431500000148,41,22,1,2,1,NA,0,1,NA,1,NA,70,70,70,70,13,0,70
overestimator,underestimator,14,1,1,4,0,1.4095390000002226,60,22,1,3,1,NA,0,1,NA,1,NA,71,71,71,71,14,0,71
overestimator,underestimator,34,1,3,4,1,1.3410511000001861,47,22,4,6,NA,0,0,0,-1,NA,0,72,72,72,72,34,0,72
overestimator,underestimator,32,1,3,2,1,1.609097600000041,62,22,2,4,1,NA,0,0,NA,1,NA,73,73,73,73,32,0,73
overestimator,underestimator,41,1,4,1,1,1.4083055999999488,36,22,1,3,1,NA,0,0,NA,1,NA,74,74,74,74,41,0,74
overestimator,underestimator,31,1,3,1,1,1.7341400999998768,47,22,1,2,1,NA,0,0,NA,1,NA,75,75,75,75,31,0,75
overestimator,underestimator,13,1,1,3,1,1.5019011999997929,46,22,3,2,0,NA,0,0,NA,0,NA,76,76,76,76,13,0,76
overestimator,underestimator,12,1,1,2,1,1.1119134000000486,57,22,2,1,NA,0,0,0,1,NA,0,77,77,77,77,12,0,77
overestimator,underestimator,24,1,2,4,1,1.7506178000003274,34,22,4,5,0,NA,0,0,NA,0,NA,78,78,78,78,24,0,78
overestimator,underestimator,24,1,2,4,0,0.737612700000227,62,22,2,5,1,NA,0,1,NA,1,NA,79,79,79,79,24,0,79
overestimator,underestimator,32,1,3,2,1,0.8179894999998396,63,22,2,4,1,NA,0,0,NA,1,NA,80,80,80,80,32,0,80
overestimator,underestimator,31,1,3,1,1,1.0795728999996754,68,22,1,2,1,NA,0,0,NA,1,NA,81,81,81,81,31,0,81
overestimator,underestimator,32,1,3,2,1,0.65391219999992245,64,22,2,4,1,NA,0,0,NA,1,NA,82,82,82,82,32,0,82
overestimator,underestimator,42,1,4,2,1,1.104090400000132,65,22,2,5,1,NA,0,0,NA,1,NA,83,83,83,83,42,0,83
overestimator,underestimator,21,1,2,1,0,0.8595709999999599,68,22,2,1,NA,0,0,1,1,NA,0,84,84,84,84,21,0,84
overestimator,underestimator,31,1,3,1,1,0.9904372999999396,43,22,1,2,1,NA,0,0,NA,1,NA,85,85,85,85,31,0,85
overestimator,underestimator,34,1,3,4,1,1.204435700000431,49,22,4,6,NA,0,0,0,-1,NA,0,86,86,86,86,34,0,86
overestimator,underestimator,41,1,4,1,0,0.9797224999997525,39,22,4,3,0,NA,0,1,NA,0,NA,87,87,87,87,41,0,87
overestimator,underestimator,13,1,1,3,0,0.7988666000001103,51,22,1,2,1,NA,0,1,NA,1,NA,88,88,88,88,13,0,88
overestimator,underestimator,32,1,3,2,1,1.5271438999998281,58,22,2,4,1,NA,0,0,NA,1,NA,89,89,89,89,32,0,89
overestimator,underestimator,14,1,1,4,1,1.7420277000001079,52,22,4,3,0,NA,0,0,NA,0,NA,90,90,90,90,14,0,90
overestimator,underestimator,14,1,1,4,0,0.8082433999998102,69,22,1,3,1,NA,0,1,NA,1,NA,91,91,91,91,14,0,91
overestimator,underestimator,23,1,2,3,0,1.2456505999998626,59,22,2,4,1,NA,0,1,NA,1,NA,92,92,92,92,23,0,92
overestimator,underestimator,34,1,3,4,1,1.2458710999999312,37,22,4,6,NA,0,0,0,-1,NA,0,93,93,93,93,34,0,93
overestimator,underestimator,12,1,1,2,0,1.6605728999998064,64,22,1,1,NA,1,0,1,1,NA,1,94,94,94,94,12,0,94
overestimator,underestimator,13,1,1,3,0,1.4207688999999846,52,22,1,2,1,NA,0,1,NA,1,NA,95,95,95,95,13,0,95
overestimator,underestimator,23,1,2,3,0,1.2993965000000571,59,22,2,4,1,NA,0,1,NA,1,NA,96,96,96,96,23,0,96
overestimator,underestimator,13,1,1,3,0,1.1675265000003492,50,22,1,2,1,NA,0,1,NA,1,NA,97,97,97,97,13,0,97
overestimator,underestimator,34,1,3,4,0,1.5925830999999562,18,22,3,6,NA,1,0,1,-1,NA,1,98,98,98,98,34,0,98
overestimator,underestimator,21,1,2,1,1,1.9344057999996949,87,22,1,1,NA,1,0,0,1,NA,1,99,99,99,99,21,0,99
overestimator,underestimator,13,1,1,3,0,0.904171199999837,49,22,1,2,1,NA,0,1,NA,1,NA,100,100,100,100,13,0,100
overestimator,underestimator,23,1,2,3,0,1.2049809000000096,68,22,2,4,1,NA,0,1,NA,1,NA,102,102,102,102,23,0,102
overestimator,underestimator,42,1,4,2,1,1.1121415999996316,53,22,2,5,1,NA,0,0,NA,1,NA,103,103,103,103,42,0,103
overestimator,underestimator,13,1,1,3,0,1.152026400000068,31,22,1,2,1,NA,0,1,NA,1,NA,104,104,104,104,13,0,104
overestimator,underestimator,24,1,2,4,1,1.0496444999998857,42,22,4,5,0,NA,0,0,NA,0,NA,105,105,105,105,24,0,105
overestimator,underestimator,13,1,1,3,1,0.8471948999999768,47,22,3,2,0,NA,0,0,NA,0,NA,106,106,106,106,13,0,106
overestimator,underestimator,41,1,4,1,0,1.5586612000001878,44,22,4,3,0,NA,0,1,NA,0,NA,107,107,107,107,41,0,107
overestimator,underestimator,23,1,2,3,0,1.2664302999996835,65,22,2,4,1,NA,0,1,NA,1,NA,108,108,108,108,23,0,108
overestimator,underestimator,42,1,4,2,1,1.3102926999999909,66,22,2,5,1,NA,0,0,NA,1,NA,109,109,109,109,42,0,109
overestimator,underestimator,31,1,3,1,1,0.8827854000001025,54,22,1,2,1,NA,0,0,NA,1,NA,110,110,110,110,31,0,110
overestimator,underestimator,43,1,4,3,0,1.1126110999998673,40,22,4,6,NA,0,0,1,-1,NA,0,111,111,111,111,43,0,111
overestimator,underestimator,14,1,1,4,0,1.056777300000249,59,22,1,3,1,NA,0,1,NA,1,NA,112,112,112,112,14,0,112
overestimator,underestimator,42,1,4,2,1,1.0530290000001514,55,22,2,5,1,NA,0,0,NA,1,NA,113,113,113,113,42,0,113
overestimator,underestimator,23,1,2,3,0,1.5267229000000953,64,22,2,4,1,NA,0,1,NA,1,NA,114,114,114,114,23,0,114
overestimator,underestimator,12,1,1,2,0,2.014304799999991,93,22,1,1,NA,1,0,1,1,NA,1,115,115,115,115,12,0,115
overestimator,underestimator,34,1,3,4,1,0.9208125000000109,36,22,4,6,NA,0,0,0,-1,NA,0,116,116,116,116,34,0,116
overestimator,underestimator,14,1,1,4,0,0.9962682999998833,54,22,1,3,1,NA,0,1,NA,1,NA,117,117,117,117,14,0,117
overestimator,underestimator,43,1,4,3,1,1.7424833000000035,59,22,3,6,NA,1,0,0,-1,NA,1,118,118,118,118,43,0,118
overestimator,underestimator,24,1,2,4,0,0.8422523999997793,55,22,2,5,1,NA,0,1,NA,1,NA,119,119,119,119,24,0,119
overestimator,underestimator,41,1,4,1,1,0.7874762999999803,88,22,1,3,1,NA,0,0,NA,1,NA,120,120,120,120,41,0,120
overestimator,underestimator,43,1,4,3,1,0.8662122000000636,34,22,3,6,NA,1,0,0,-1,NA,1,121,121,121,121,43,0,121
overestimator,underestimator,24,1,2,4,0,0.928942200000165,66,22,2,5,1,NA,0,1,NA,1,NA,122,122,122,122,24,0,122
overestimator,underestimator,34,1,3,4,1,1.1208857000001444,43,22,4,6,NA,0,0,0,-1,NA,0,123,123,123,123,34,0,123
overestimator,underestimator,14,1,1,4,0,0.8845388999998249,56,22,1,3,1,NA,0,1,NA,1,NA,124,124,124,124,14,0,124
overestimator,underestimator,21,1,2,1,1,2.033930699999928,44,22,1,1,NA,1,0,0,1,NA,1,125,125,125,125,21,0,125
overestimator,underestimator,14,1,1,4,0,1.4004626000000826,51,22,1,3,1,NA,0,1,NA,1,NA,126,126,126,126,14,0,126
overestimator,underestimator,21,1,2,1,0,1.2457587999997486,59,22,2,1,NA,0,0,1,1,NA,0,127,127,127,127,21,0,127
overestimator,underestimator,32,1,3,2,1,1.8020373000003929,61,22,2,4,1,NA,0,0,NA,1,NA,128,128,128,128,32,0,128
overestimator,underestimator,41,1,4,1,1,1.3011396000001696,53,22,1,3,1,NA,0,0,NA,1,NA,129,129,129,129,41,0,129
overestimator,underestimator,21,1,2,1,1,1.7775807999996687,62,22,1,1,NA,1,0,0,1,NA,1,130,130,130,130,21,0,130
overestimator,underestimator,43,1,4,3,1,2.2672586999997293,30,22,3,6,NA,1,0,0,-1,NA,1,131,131,131,131,43,0,131
overestimator,underestimator,42,1,4,2,1,0.7217024999999921,60,22,2,5,1,NA,0,0,NA,1,NA,132,132,132,132,42,0,132
overestimator,underestimator,43,1,4,3,1,1.0836837000001651,48,22,3,6,NA,1,0,0,-1,NA,1,133,133,133,133,43,0,133
overestimator,underestimator,34,1,3,4,0,0.9875575999999455,36,22,3,6,NA,1,0,1,-1,NA,1,134,134,134,134,34,0,134
overestimator,underestimator,12,1,1,2,0,1.8263455999999678,43,22,1,1,NA,1,0,1,1,NA,1,135,135,135,135,12,0,135
overestimator,underestimator,12,1,1,2,1,0.6937696999998479,67,22,2,1,NA,0,0,0,1,NA,0,136,136,136,136,12,0,136
overestimator,underestimator,42,1,4,2,1,0.7682894000004126,51,22,2,5,1,NA,0,0,NA,1,NA,137,137,137,137,42,0,137
overestimator,underestimator,24,1,2,4,0,0.9708974000000126,58,22,2,5,1,NA,0,1,NA,1,NA,138,138,138,138,24,0,138
overestimator,underestimator,42,1,4,2,1,0.8658731999998963,50,22,2,5,1,NA,0,0,NA,1,NA,139,139,139,139,42,0,139
overestimator,underestimator,31,1,3,1,0,1.6260244000000057,23,22,3,2,0,NA,0,1,NA,0,NA,140,140,140,140,31,0,140
overestimator,underestimator,41,1,4,1,0,1.3794270000003053,45,22,4,3,0,NA,0,1,NA,0,NA,141,141,141,141,41,0,141
overestimator,underestimator,41,1,4,1,1,1.256693599999835,65,22,1,3,1,NA,0,0,NA,1,NA,142,142,142,142,41,0,142
overestimator,underestimator,13,1,1,3,0,0.7830555000000459,65,22,1,2,1,NA,0,1,NA,1,NA,143,143,143,143,13,0,143
overestimator,underestimator,14,1,1,4,0,0.6535819000000629,70,22,1,3,1,NA,0,1,NA,1,NA,144,144,144,144,14,0,144
overestimator,underestimator,14,1,1,4,0,0.49638439999989714,61,22,1,3,1,NA,0,1,NA,1,NA,145,145,145,145,14,0,145
overestimator,underestimator,43,1,4,3,1,1.6180537000000186,22,22,3,6,NA,1,0,0,-1,NA,1,146,146,146,146,43,0,146
overestimator,underestimator,42,1,4,2,0,0.45444780000025276,40,22,4,5,0,NA,0,1,NA,0,NA,147,147,147,147,42,0,147
overestimator,underestimator,24,1,2,4,0,0.5389547999998285,54,22,2,5,1,NA,0,1,NA,1,NA,148,148,148,148,24,0,148
overestimator,underestimator,41,1,4,1,1,1.6154464999999618,58,22,1,3,1,NA,0,0,NA,1,NA,149,149,149,149,41,0,149
overestimator,underestimator,24,1,2,4,0,0.8871431000002303,52,22,2,5,1,NA,0,1,NA,1,NA,150,150,150,150,24,0,150
overestimator,underestimator,14,1,1,4,0,0.9836930000001303,80,22,1,3,1,NA,0,1,NA,1,NA,151,151,151,151,14,0,151
overestimator,underestimator,13,1,1,3,0,0.8840079000001424,83,22,1,2,1,NA,0,1,NA,1,NA,152,152,152,152,13,0,152
overestimator,underestimator,34,1,3,4,1,0.9828144000002794,35,22,4,6,NA,0,0,0,-1,NA,0,153,153,153,153,34,0,153
overestimator,underestimator,13,1,1,3,0,0.8575079000002006,47,22,1,2,1,NA,0,1,NA,1,NA,154,154,154,154,13,0,154
overestimator,underestimator,23,1,2,3,0,0.9744292000000314,59,22,2,4,1,NA,0,1,NA,1,NA,155,155,155,155,23,0,155
overestimator,underestimator,21,1,2,1,0,1.3594528999997237,63,22,2,1,NA,0,0,1,1,NA,0,156,156,156,156,21,0,156
overestimator,underestimator,43,1,4,3,0,1.3621722999996564,28,22,4,6,NA,0,0,1,-1,NA,0,157,157,157,157,43,0,157
overestimator,underestimator,42,1,4,2,1,1.1952949999999873,58,22,2,5,1,NA,0,0,NA,1,NA,158,158,158,158,42,0,158
overestimator,underestimator,43,1,4,3,1,1.3405990000001111,44,22,3,6,NA,1,0,0,-1,NA,1,159,159,159,159,43,0,159
overestimator,underestimator,43,1,4,3,1,0.6539501999995991,69,22,3,6,NA,1,0,0,-1,NA,1,160,160,160,160,43,0,160
overestimator,underestimator,21,1,2,1,0,1.0750311000001602,63,22,2,1,NA,0,0,1,1,NA,0,161,161,161,161,21,0,161
overestimator,underestimator,32,1,3,2,1,0.7450027999998383,58,22,2,4,1,NA,0,0,NA,1,NA,162,162,162,162,32,0,162
overestimator,underestimator,42,1,4,2,1,0.84593169999971,56,22,2,5,1,NA,0,0,NA,1,NA,163,163,163,163,42,0,163
overestimator,underestimator,31,1,3,1,1,1.325322099999994,70,22,1,2,1,NA,0,0,NA,1,NA,164,164,164,164,31,0,164
overestimator,underestimator,14,1,1,4,0,1.3166884000002028,39,22,1,3,1,NA,0,1,NA,1,NA,165,165,165,165,14,0,165
overestimator,underestimator,32,1,3,2,1,1.8260035999996944,69,22,2,4,1,NA,0,0,NA,1,NA,166,166,166,166,32,0,166
overestimator,underestimator,43,1,4,3,1,2.0464512000003197,20,22,3,6,NA,1,0,0,-1,NA,1,167,167,167,167,43,0,167
overestimator,underestimator,41,1,4,1,1,0.9121251999999913,52,22,1,3,1,NA,0,0,NA,1,NA,168,168,168,168,41,0,168
overestimator,underestimator,41,1,4,1,1,1.291356199999882,75,22,1,3,1,NA,0,0,NA,1,NA,169,169,169,169,41,0,169
overestimator,underestimator,21,1,2,1,0,0.6553728000003503,49,22,2,1,NA,0,0,1,1,NA,0,170,170,170,170,21,0,170
overestimator,underestimator,13,1,1,3,0,1.6759200999999848,64,22,1,2,1,NA,0,1,NA,1,NA,171,171,171,171,13,0,171
overestimator,underestimator,13,1,1,3,0,0.7769146999999066,48,22,1,2,1,NA,0,1,NA,1,NA,172,172,172,172,13,0,172
overestimator,underestimator,41,1,4,1,1,1.2280673999998726,86,22,1,3,1,NA,0,0,NA,1,NA,173,173,173,173,41,0,173
overestimator,underestimator,34,1,3,4,0,1.5010981000000356,32,22,3,6,NA,1,0,1,-1,NA,1,174,174,174,174,34,0,174
overestimator,underestimator,34,1,3,4,1,0.5928877000001194,39,22,4,6,NA,0,0,0,-1,NA,0,175,175,175,175,34,0,175
overestimator,underestimator,31,1,3,1,1,0.807379200000014,84,22,1,2,1,NA,0,0,NA,1,NA,176,176,176,176,31,0,176
overestimator,underestimator,24,1,2,4,0,0.9754275000000234,48,22,2,5,1,NA,0,1,NA,1,NA,177,177,177,177,24,0,177
overestimator,underestimator,23,1,2,3,0,1.5424597000001086,58,22,2,4,1,NA,0,1,NA,1,NA,178,178,178,178,23,0,178
overestimator,underestimator,12,1,1,2,1,1.7178884999998445,51,22,2,1,NA,0,0,0,1,NA,0,179,179,179,179,12,0,179
overestimator,underestimator,21,1,2,1,0,0.7122128999999404,53,22,2,1,NA,0,0,1,1,NA,0,180,180,180,180,21,0,180
overestimator,underestimator,42,2,4,2,0,1.5581148000001122,43,22,4,5,0,NA,0,1,NA,0,NA,1,1,181,1,42,1,1
overestimator,underestimator,14,2,1,4,0,1.0330435999999281,38,22,1,3,1,NA,0,1,NA,1,NA,2,2,182,2,14,0,2
overestimator,underestimator,23,2,2,3,0,0.8286546999997881,62,22,2,4,1,NA,0,1,NA,1,NA,3,3,183,3,23,0,3
overestimator,underestimator,24,2,2,4,1,1.1853753999998844,34,22,4,5,0,NA,0,0,NA,0,NA,4,4,184,4,24,0,4
overestimator,underestimator,31,2,3,1,1,2.0509510000001683,51,22,1,2,1,NA,0,0,NA,1,NA,5,5,185,5,31,0,5
overestimator,underestimator,13,2,1,3,0,1.7838731000001644,61,22,1,2,1,NA,0,1,NA,1,NA,6,6,186,6,13,0,6
overestimator,underestimator,23,2,2,3,0,1.0828520999998545,65,22,2,4,1,NA,0,1,NA,1,NA,7,7,187,7,23,0,7
overestimator,underestimator,43,2,4,3,0,1.8102939000000333,44,22,4,6,NA,0,0,1,-1,NA,0,8,8,188,8,43,0,8
overestimator,underestimator,21,2,2,1,0,1.1669509000003018,68,22,2,1,NA,0,0,1,1,NA,0,9,9,189,9,21,0,9
overestimator,underestimator,31,2,3,1,1,1.2979901000003338,75,22,1,2,1,NA,0,0,NA,1,NA,10,10,190,10,31,0,10
overestimator,underestimator,34,2,3,4,1,0.9190724000000046,36,22,4,6,NA,0,0,0,-1,NA,0,11,11,191,11,34,0,11
overestimator,underestimator,42,2,4,2,0,1.3072016999999505,31,22,4,5,0,NA,0,1,NA,0,NA,12,12,192,12,42,0,12
overestimator,underestimator,23,2,2,3,0,0.6339398999998593,70,22,2,4,1,NA,0,1,NA,1,NA,13,13,193,13,23,0,13
overestimator,underestimator,32,2,3,2,1,0.9164946999999302,65,22,2,4,1,NA,0,0,NA,1,NA,14,14,194,14,32,0,14
overestimator,underestimator,41,2,4,1,0,1.601961399999709,41,22,4,3,0,NA,0,1,NA,0,NA,15,15,195,15,41,0,15
overestimator,underestimator,21,2,2,1,0,1.3638564000002589,62,22,2,1,NA,0,0,1,1,NA,0,16,16,196,16,21,0,16
overestimator,underestimator,41,2,4,1,0,1.245610200000101,40,22,4,3,0,NA,0,1,NA,0,NA,17,17,197,17,41,0,17
overestimator,underestimator,12,2,1,2,1,1.0353659999996125,68,22,2,1,NA,0,0,0,1,NA,0,18,18,198,18,12,0,18
overestimator,underestimator,14,2,1,4,0,1.4090972000003603,73,22,1,3,1,NA,0,1,NA,1,NA,19,19,199,19,14,0,19
overestimator,underestimator,42,2,4,2,1,0.7679633000002468,55,22,2,5,1,NA,0,0,NA,1,NA,20,20,200,20,42,0,20
overestimator,underestimator,42,2,4,2,1,0.717124799999965,72,22,2,5,1,NA,0,0,NA,1,NA,21,21,201,21,42,0,21
overestimator,underestimator,12,2,1,2,1,0.955673200000092,59,22,2,1,NA,0,0,0,1,NA,0,22,22,202,22,12,0,22
overestimator,underestimator,12,2,1,2,1,0.6205408999999236,54,22,2,1,NA,0,0,0,1,NA,0,23,23,203,23,12,0,23
overestimator,underestimator,23,2,2,3,0,0.7711057000001347,58,22,2,4,1,NA,0,1,NA,1,NA,24,24,204,24,23,0,24
overestimator,underestimator,23,2,2,3,0,0.6677389999999832,69,22,2,4,1,NA,0,1,NA,1,NA,25,25,205,25,23,0,25
overestimator,underestimator,41,2,4,1,1,2.609158000000207,45,22,1,3,1,NA,0,0,NA,1,NA,26,26,206,26,41,0,26
overestimator,underestimator,42,2,4,2,1,1.1029083999997056,63,22,2,5,1,NA,0,0,NA,1,NA,27,27,207,27,42,0,27
overestimator,underestimator,14,2,1,4,1,1.6110852000001614,33,22,4,3,0,NA,0,0,NA,0,NA,28,28,208,28,14,0,28
overestimator,underestimator,24,2,2,4,0,0.8876821000003474,64,22,2,5,1,NA,0,1,NA,1,NA,29,29,209,29,24,0,29
overestimator,underestimator,23,2,2,3,0,1.604109200000039,63,22,2,4,1,NA,0,1,NA,1,NA,30,30,210,30,23,0,30
overestimator,underestimator,24,2,2,4,0,1.0288198999996894,65,22,2,5,1,NA,0,1,NA,1,NA,31,31,211,31,24,0,31
overestimator,underestimator,41,2,4,1,1,0.955912900000385,60,22,1,3,1,NA,0,0,NA,1,NA,32,32,212,32,41,0,32
overestimator,underestimator,41,2,4,1,1,0.7295529999996688,58,22,1,3,1,NA,0,0,NA,1,NA,33,33,213,33,41,0,33
overestimator,underestimator,23,2,2,3,0,1.0421526999998605,56,22,2,4,1,NA,0,1,NA,1,NA,34,34,214,34,23,0,34
overestimator,underestimator,14,2,1,4,0,1.6991332999996303,61,22,1,3,1,NA,0,1,NA,1,NA,35,35,215,35,14,0,35
overestimator,underestimator,43,2,4,3,0,1.4324234000000615,38,22,4,6,NA,0,0,1,-1,NA,0,36,36,216,36,43,0,36
overestimator,underestimator,21,2,2,1,0,1.0322349999996732,69,22,2,1,NA,0,0,1,1,NA,0,37,37,217,37,21,0,37
overestimator,underestimator,13,2,1,3,0,0.8858258999998725,50,22,1,2,1,NA,0,1,NA,1,NA,38,38,218,38,13,0,38
overestimator,underestimator,42,2,4,2,1,1.3662021999998615,56,22,2,5,1,NA,0,0,NA,1,NA,39,39,219,39,42,0,39
overestimator,underestimator,24,2,2,4,0,0.6173601000000417,62,22,2,5,1,NA,0,1,NA,1,NA,40,40,220,40,24,0,40
overestimator,underestimator,42,2,4,2,1,1.371313099999952,50,22,2,5,1,NA,0,0,NA,1,NA,41,41,221,41,42,0,41
overestimator,underestimator,14,2,1,4,0,1.3003357000002325,33,22,1,3,1,NA,0,1,NA,1,NA,42,42,222,42,14,0,42
overestimator,underestimator,42,2,4,2,1,0.9521159999999327,50,22,2,5,1,NA,0,0,NA,1,NA,43,43,223,43,42,0,43
overestimator,underestimator,12,2,1,2,1,1.3759337999999843,57,22,2,1,NA,0,0,0,1,NA,0,44,44,224,44,12,0,44
overestimator,underestimator,34,2,3,4,1,1.5191470999998273,42,22,4,6,NA,0,0,0,-1,NA,0,45,45,225,45,34,0,45
overestimator,underestimator,41,2,4,1,1,1.2045014999998784,59,22,1,3,1,NA,0,0,NA,1,NA,46,46,226,46,41,0,46
overestimator,underestimator,21,2,2,1,0,1.679555100000016,63,22,2,1,NA,0,0,1,1,NA,0,47,47,227,47,21,0,47
overestimator,underestimator,42,2,4,2,1,0.8675717000000986,64,22,2,5,1,NA,0,0,NA,1,NA,48,48,228,48,42,0,48
overestimator,underestimator,21,2,2,1,0,1.9427522000000863,63,22,2,1,NA,0,0,1,1,NA,0,49,49,229,49,21,0,49
overestimator,underestimator,32,2,3,2,1,1.035244000000148,58,22,2,4,1,NA,0,0,NA,1,NA,50,50,230,50,32,0,50
overestimator,underestimator,32,2,3,2,1,0.5547356000001855,54,22,2,4,1,NA,0,0,NA,1,NA,51,51,231,51,32,0,51
overestimator,underestimator,31,2,3,1,1,1.1207541000003403,82,22,1,2,1,NA,0,0,NA,1,NA,52,52,232,52,31,0,52
overestimator,underestimator,21,2,2,1,0,1.104457999999795,59,22,2,1,NA,0,0,1,1,NA,0,53,53,233,53,21,0,53
